r1 void vitreous
10.30000 1.03140 1.39239
10.31000 1.03137 1.39235
10.32000 1.03134 1.39231
10.33000 1.03131 1.39227
10.34000 1.03128 1.39223
10.35000 1.03125 1.39219
10.36000 1.03122 1.39214
10.37000 1.03119 1.39210
10.38000 1.03116 1.39206
10.39000 1.03113 1.39202
10.40000 1.03110 1.39198
10.41000 1.03107 1.39194
10.42000 1.03104 1.39190
10.43000 1.03101 1.39186
10.44000 1.03098 1.39182
10.45000 1.03094 1.39178
10.46000 1.03091 1.39174
10.47000 1.03088 1.39169
10.48000 1.03085 1.39165
10.49000 1.03083 1.39161
10.50000 1.03080 1.39157
10.51000 1.03077 1.39153
10.52000 1.03074 1.39149
10.53000 1.03071 1.39145
10.54000 1.03068 1.39141
10.55000 1.03065 1.39137
10.56000 1.03062 1.39133
10.57000 1.03059 1.39129
10.58000 1.03056 1.39125
10.59000 1.03053 1.39121
10.60000 1.03050 1.39117
10.61000 1.03047 1.39114
10.62000 1.03044 1.39110
10.63000 1.03041 1.39106
10.64000 1.03038 1.39102
10.65000 1.03035 1.39098
10.66000 1.03033 1.39094
10.67000 1.03030 1.39090
10.68000 1.03027 1.39086
10.69000 1.03024 1.39082
10.70000 1.03021 1.39078
10.71000 1.03018 1.39075
10.72000 1.03015 1.39071
10.73000 1.03012 1.39067
10.74000 1.03010 1.39063
10.75000 1.03007 1.39059
10.76000 1.03004 1.39055
10.77000 1.03001 1.39051
10.78000 1.02998 1.39048
10.79000 1.02995 1.39044
10.80000 1.02993 1.39040
10.81000 1.02990 1.39036
10.82000 1.02987 1.39032
10.83000 1.02984 1.39029
10.84000 1.02981 1.39025
10.85000 1.02979 1.39021
10.86000 1.02976 1.39017
10.87000 1.02973 1.39014
10.88000 1.02970 1.39010
10.89000 1.02968 1.39006
10.90000 1.02965 1.39002
10.91000 1.02962 1.38999
10.92000 1.02959 1.38995
10.93000 1.02956 1.38991
10.94000 1.02954 1.38988
10.95000 1.02951 1.38984
10.96000 1.02948 1.38980
10.97000 1.02946 1.38976
10.98000 1.02943 1.38973
10.99000 1.02940 1.38969
11.00000 1.02937 1.38965
11.01000 1.02935 1.38962
11.02000 1.02932 1.38958
11.03000 1.02929 1.38955
11.04000 1.02927 1.38951
11.05000 1.02924 1.38947
11.06000 1.02921 1.38944
11.07000 1.02919 1.38940
11.08000 1.02916 1.38936
11.09000 1.02913 1.38933
11.10000 1.02911 1.38929
11.11000 1.02908 1.38926
11.12000 1.02905 1.38922
11.13000 1.02903 1.38918
11.14000 1.02900 1.38915
11.15000 1.02897 1.38911
11.16000 1.02895 1.38908
11.17000 1.02892 1.38904
11.18000 1.02889 1.38901
11.19000 1.02887 1.38897
11.20000 1.02884 1.38894
11.21000 1.02882 1.38890
11.22000 1.02879 1.38887
11.23000 1.02876 1.38883
11.24000 1.02874 1.38879
11.25000 1.02871 1.38876
11.26000 1.02869 1.38873
11.27000 1.02866 1.38869
11.28000 1.02863 1.38866
11.29000 1.02861 1.38862
11.30000 1.02858 1.38859
11.31000 1.02856 1.38855
11.32000 1.02853 1.38852
11.33000 1.02851 1.38848
11.34000 1.02848 1.38845
11.35000 1.02845 1.38841
11.36000 1.02843 1.38838
11.37000 1.02840 1.38834
11.38000 1.02838 1.38831
11.39000 1.02835 1.38828
11.40000 1.02833 1.38824
11.41000 1.02830 1.38821
11.42000 1.02828 1.38817
11.43000 1.02825 1.38814
11.44000 1.02823 1.38811
11.45000 1.02820 1.38807
11.46000 1.02818 1.38804
11.47000 1.02815 1.38801
11.48000 1.02813 1.38797
11.49000 1.02810 1.38794
11.50000 1.02808 1.38790
11.51000 1.02805 1.38787
11.52000 1.02803 1.38784
11.53000 1.02800 1.38780
11.54000 1.02798 1.38777
11.55000 1.02795 1.38774
11.56000 1.02793 1.38771
11.57000 1.02791 1.38767
11.58000 1.02788 1.38764
11.59000 1.02786 1.38761
11.60000 1.02783 1.38757
11.61000 1.02781 1.38754
11.62000 1.02778 1.38751
11.63000 1.02776 1.38748
11.64000 1.02774 1.38744
11.65000 1.02771 1.38741
11.66000 1.02769 1.38738
11.67000 1.02766 1.38734
11.68000 1.02764 1.38731
11.69000 1.02761 1.38728
11.70000 1.02759 1.38725
11.71000 1.02757 1.38722
11.72000 1.02754 1.38718
11.73000 1.02752 1.38715
11.74000 1.02750 1.38712
11.75000 1.02747 1.38709
11.76000 1.02745 1.38705
11.77000 1.02742 1.38702
11.78000 1.02740 1.38699
11.79000 1.02738 1.38696
11.80000 1.02735 1.38693
11.81000 1.02733 1.38690
11.82000 1.02731 1.38686
11.83000 1.02728 1.38683
11.84000 1.02726 1.38680
11.85000 1.02724 1.38677
11.86000 1.02721 1.38674
11.87000 1.02719 1.38671
11.88000 1.02717 1.38668
11.89000 1.02714 1.38664
11.90000 1.02712 1.38661
11.91000 1.02710 1.38658
11.92000 1.02707 1.38655
11.93000 1.02705 1.38652
11.94000 1.02703 1.38649
11.95000 1.02701 1.38646
11.96000 1.02698 1.38643
11.97000 1.02696 1.38640
11.98000 1.02694 1.38636
11.99000 1.02691 1.38633
12.00000 1.02689 1.38630
12.01000 1.02687 1.38627
12.02000 1.02685 1.38624
12.03000 1.02682 1.38621
12.04000 1.02680 1.38618
12.05000 1.02678 1.38615
12.06000 1.02676 1.38612
12.07000 1.02673 1.38609
12.08000 1.02671 1.38606
12.09000 1.02669 1.38603
12.10000 1.02667 1.38600
12.11000 1.02664 1.38597
12.12000 1.02662 1.38594
12.13000 1.02660 1.38591
12.14000 1.02658 1.38588
12.15000 1.02655 1.38585
12.16000 1.02653 1.38582
12.17000 1.02651 1.38579
12.18000 1.02649 1.38576
12.19000 1.02647 1.38573
12.20000 1.02644 1.38570
12.21000 1.02642 1.38567
12.22000 1.02640 1.38564
12.23000 1.02638 1.38561
12.24000 1.02636 1.38558
12.25000 1.02633 1.38555
12.26000 1.02631 1.38552
12.27000 1.02629 1.38549
12.28000 1.02627 1.38546
12.29000 1.02625 1.38543
12.30000 1.02623 1.38541
12.31000 1.02620 1.38538
12.32000 1.02618 1.38535
12.33000 1.02616 1.38532
12.34000 1.02614 1.38529
12.35000 1.02612 1.38526
12.36000 1.02610 1.38523
12.37000 1.02608 1.38520
12.38000 1.02605 1.38517
12.39000 1.02603 1.38514
12.40000 1.02601 1.38512
12.41000 1.02599 1.38509
12.42000 1.02597 1.38506
12.43000 1.02595 1.38503
12.44000 1.02593 1.38500
12.45000 1.02591 1.38497
12.46000 1.02589 1.38494
12.47000 1.02586 1.38492
12.48000 1.02584 1.38489
12.49000 1.02582 1.38486
12.50000 1.02580 1.38483
12.51000 1.02578 1.38480
12.52000 1.02576 1.38478
12.53000 1.02574 1.38475
12.54000 1.02572 1.38472
12.55000 1.02570 1.38469
12.56000 1.02568 1.38466
12.57000 1.02566 1.38463
12.58000 1.02563 1.38461
12.59000 1.02561 1.38458
12.60000 1.02559 1.38455
12.61000 1.02557 1.38452
12.62000 1.02555 1.38450
12.63000 1.02553 1.38447
12.64000 1.02551 1.38444
12.65000 1.02549 1.38441
12.66000 1.02547 1.38439
12.67000 1.02545 1.38436
12.68000 1.02543 1.38433
12.69000 1.02541 1.38430
12.70000 1.02539 1.38428
12.71000 1.02537 1.38425
12.72000 1.02535 1.38422
12.73000 1.02533 1.38419
12.74000 1.02531 1.38417
12.75000 1.02529 1.38414
12.76000 1.02527 1.38411
12.77000 1.02525 1.38409
12.78000 1.02523 1.38406
12.79000 1.02521 1.38403
12.80000 1.02519 1.38400
12.81000 1.02517 1.38398
12.82000 1.02515 1.38395
12.83000 1.02513 1.38392
12.84000 1.02511 1.38390
12.85000 1.02509 1.38387
12.86000 1.02507 1.38384
12.87000 1.02505 1.38382
12.88000 1.02503 1.38379
12.89000 1.02501 1.38376
12.90000 1.02499 1.38374
12.91000 1.02497 1.38371
12.92000 1.02495 1.38368
12.93000 1.02493 1.38366
12.94000 1.02491 1.38363
12.95000 1.02489 1.38361
12.96000 1.02487 1.38358
12.97000 1.02485 1.38355
12.98000 1.02483 1.38353
12.99000 1.02482 1.38350
13.00000 1.02480 1.38347
13.01000 1.02478 1.38345
13.02000 1.02476 1.38342
13.03000 1.02474 1.38340
13.04000 1.02472 1.38337
13.05000 1.02470 1.38334
13.06000 1.02468 1.38332
13.07000 1.02466 1.38329
13.08000 1.02464 1.38327
13.09000 1.02462 1.38324
13.10000 1.02460 1.38322
13.11000 1.02459 1.38319
13.12000 1.02457 1.38316
13.13000 1.02455 1.38314
13.14000 1.02453 1.38311
13.15000 1.02451 1.38309
13.16000 1.02449 1.38306
13.17000 1.02447 1.38304
13.18000 1.02445 1.38301
13.19000 1.02443 1.38299
13.20000 1.02442 1.38296
13.21000 1.02440 1.38294
13.22000 1.02438 1.38291
13.23000 1.02436 1.38289
13.24000 1.02434 1.38286
13.25000 1.02432 1.38283
13.26000 1.02430 1.38281
13.27000 1.02428 1.38278
13.28000 1.02427 1.38276
13.29000 1.02425 1.38273
13.30000 1.02423 1.38271
13.31000 1.02421 1.38268
13.32000 1.02419 1.38266
13.33000 1.02417 1.38264
13.34000 1.02416 1.38261
13.35000 1.02414 1.38259
13.36000 1.02412 1.38256
13.37000 1.02410 1.38254
13.38000 1.02408 1.38251
13.39000 1.02406 1.38249
13.40000 1.02405 1.38246
13.41000 1.02403 1.38244
13.42000 1.02401 1.38241
13.43000 1.02399 1.38239
13.44000 1.02397 1.38236
13.45000 1.02396 1.38234
13.46000 1.02394 1.38232
13.47000 1.02392 1.38229
13.48000 1.02390 1.38227
13.49000 1.02388 1.38224
13.50000 1.02387 1.38222
13.51000 1.02385 1.38220
13.52000 1.02383 1.38217
13.53000 1.02381 1.38215
13.54000 1.02379 1.38212
13.55000 1.02378 1.38210
13.56000 1.02376 1.38207
13.57000 1.02374 1.38205
13.58000 1.02372 1.38203
13.59000 1.02371 1.38200
13.60000 1.02369 1.38198
13.61000 1.02367 1.38196
13.62000 1.02365 1.38193
13.63000 1.02364 1.38191
13.64000 1.02362 1.38188
13.65000 1.02360 1.38186
13.66000 1.02358 1.38184
13.67000 1.02357 1.38181
13.68000 1.02355 1.38179
13.69000 1.02353 1.38177
13.70000 1.02351 1.38174
13.71000 1.02350 1.38172
13.72000 1.02348 1.38170
13.73000 1.02346 1.38167
13.74000 1.02344 1.38165
13.75000 1.02343 1.38163
13.76000 1.02341 1.38160
13.77000 1.02339 1.38158
13.78000 1.02338 1.38156
13.79000 1.02336 1.38153
13.80000 1.02334 1.38151
13.81000 1.02332 1.38149
13.82000 1.02331 1.38146
13.83000 1.02329 1.38144
13.84000 1.02327 1.38142
13.85000 1.02326 1.38140
13.86000 1.02324 1.38137
13.87000 1.02322 1.38135
13.88000 1.02320 1.38133
13.89000 1.02319 1.38130
13.90000 1.02317 1.38128
13.91000 1.02315 1.38126
13.92000 1.02314 1.38124
13.93000 1.02312 1.38121
13.94000 1.02310 1.38119
13.95000 1.02309 1.38117
13.96000 1.02307 1.38114
13.97000 1.02305 1.38112
13.98000 1.02304 1.38110
13.99000 1.02302 1.38108
14.00000 1.02300 1.38105
14.01000 1.02299 1.38103
14.02000 1.02297 1.38101
14.03000 1.02295 1.38099
14.04000 1.02294 1.38097
14.05000 1.02292 1.38094
14.06000 1.02290 1.38092
14.07000 1.02289 1.38090
14.08000 1.02287 1.38088
14.09000 1.02285 1.38085
14.10000 1.02284 1.38083
14.11000 1.02282 1.38081
14.12000 1.02281 1.38079
14.13000 1.02279 1.38077
14.14000 1.02277 1.38074
14.15000 1.02276 1.38072
14.16000 1.02274 1.38070
14.17000 1.02272 1.38068
14.18000 1.02271 1.38066
14.19000 1.02269 1.38063
14.20000 1.02268 1.38061
14.21000 1.02266 1.38059
14.22000 1.02264 1.38057
14.23000 1.02263 1.38055
14.24000 1.02261 1.38053
14.25000 1.02260 1.38050
14.26000 1.02258 1.38048
14.27000 1.02256 1.38046
14.28000 1.02255 1.38044
14.29000 1.02253 1.38042
14.30000 1.02252 1.38040
14.31000 1.02250 1.38037
14.32000 1.02248 1.38035
14.33000 1.02247 1.38033
14.34000 1.02245 1.38031
14.35000 1.02244 1.38029
14.36000 1.02242 1.38027
14.37000 1.02240 1.38025
14.38000 1.02239 1.38022
14.39000 1.02237 1.38020
14.40000 1.02236 1.38018
14.41000 1.02234 1.38016
14.42000 1.02233 1.38014
14.43000 1.02231 1.38012
14.44000 1.02229 1.38010
14.45000 1.02228 1.38008
14.46000 1.02226 1.38006
14.47000 1.02225 1.38003
14.48000 1.02223 1.38001
14.49000 1.02222 1.37999
14.50000 1.02220 1.37997
14.51000 1.02219 1.37995
14.52000 1.02217 1.37993
14.53000 1.02215 1.37991
14.54000 1.02214 1.37989
14.55000 1.02212 1.37987
14.56000 1.02211 1.37985
14.57000 1.02209 1.37983
14.58000 1.02208 1.37981
14.59000 1.02206 1.37978
14.60000 1.02205 1.37976
14.61000 1.02203 1.37974
14.62000 1.02202 1.37972
14.63000 1.02200 1.37970
14.64000 1.02199 1.37968
14.65000 1.02197 1.37966
14.66000 1.02196 1.37964
14.67000 1.02194 1.37962
14.68000 1.02193 1.37960
14.69000 1.02191 1.37958
14.70000 1.02190 1.37956
14.71000 1.02188 1.37954
14.72000 1.02187 1.37952
14.73000 1.02185 1.37950
14.74000 1.02184 1.37948
14.75000 1.02182 1.37946
14.76000 1.02181 1.37944
14.77000 1.02179 1.37942
14.78000 1.02178 1.37940
14.79000 1.02176 1.37938
14.80000 1.02175 1.37936
14.81000 1.02173 1.37934
14.82000 1.02172 1.37932
14.83000 1.02170 1.37930
14.84000 1.02169 1.37928
14.85000 1.02167 1.37926
14.86000 1.02166 1.37924
14.87000 1.02164 1.37922
14.88000 1.02163 1.37920
14.89000 1.02161 1.37918
14.90000 1.02160 1.37916
14.91000 1.02158 1.37914
14.92000 1.02157 1.37912
14.93000 1.02155 1.37910
14.94000 1.02154 1.37908
14.95000 1.02153 1.37906
14.96000 1.02151 1.37904
14.97000 1.02150 1.37902
14.98000 1.02148 1.37900
14.99000 1.02147 1.37898
15.00000 1.02145 1.37896
15.01000 1.02144 1.37894
15.02000 1.02142 1.37892
15.03000 1.02141 1.37890
15.04000 1.02140 1.37888
15.05000 1.02138 1.37886
15.06000 1.02137 1.37884
15.07000 1.02135 1.37883
15.08000 1.02134 1.37881
15.09000 1.02132 1.37879
15.10000 1.02131 1.37877
15.11000 1.02129 1.37875
15.12000 1.02128 1.37873
15.13000 1.02127 1.37871
15.14000 1.02125 1.37869
15.15000 1.02124 1.37867
15.16000 1.02122 1.37865
15.17000 1.02121 1.37863
15.18000 1.02120 1.37861
15.19000 1.02118 1.37860
15.20000 1.02117 1.37858
15.21000 1.02115 1.37856
15.22000 1.02114 1.37854
15.23000 1.02113 1.37852
15.24000 1.02111 1.37850
15.25000 1.02110 1.37848
15.26000 1.02108 1.37846
15.27000 1.02107 1.37844
15.28000 1.02106 1.37842
15.29000 1.02104 1.37841
15.30000 1.02103 1.37839
15.31000 1.02101 1.37837
15.32000 1.02100 1.37835
15.33000 1.02099 1.37833
15.34000 1.02097 1.37831
15.35000 1.02096 1.37829
15.36000 1.02094 1.37828
15.37000 1.02093 1.37826
15.38000 1.02092 1.37824
15.39000 1.02090 1.37822
15.40000 1.02089 1.37820
15.41000 1.02088 1.37818
15.42000 1.02086 1.37816
15.43000 1.02085 1.37815
15.44000 1.02083 1.37813
15.45000 1.02082 1.37811
15.46000 1.02081 1.37809
15.47000 1.02079 1.37807
15.48000 1.02078 1.37805
15.49000 1.02077 1.37804
15.50000 1.02075 1.37802
15.51000 1.02074 1.37800
15.52000 1.02073 1.37798
15.53000 1.02071 1.37796
15.54000 1.02070 1.37794
15.55000 1.02069 1.37793
15.56000 1.02067 1.37791
15.57000 1.02066 1.37789
15.58000 1.02065 1.37787
15.59000 1.02063 1.37785
15.60000 1.02062 1.37784
15.61000 1.02061 1.37782
15.62000 1.02059 1.37780
15.63000 1.02058 1.37778
15.64000 1.02057 1.37776
15.65000 1.02055 1.37775
15.66000 1.02054 1.37773
15.67000 1.02053 1.37771
15.68000 1.02051 1.37769
15.69000 1.02050 1.37767
15.70000 1.02049 1.37766
15.71000 1.02047 1.37764
15.72000 1.02046 1.37762
15.73000 1.02045 1.37760
15.74000 1.02043 1.37759
15.75000 1.02042 1.37757
15.76000 1.02041 1.37755
15.77000 1.02039 1.37753
15.78000 1.02038 1.37751
15.79000 1.02037 1.37750
15.80000 1.02036 1.37748
15.81000 1.02034 1.37746
15.82000 1.02033 1.37744
15.83000 1.02032 1.37743
15.84000 1.02030 1.37741
15.85000 1.02029 1.37739
15.86000 1.02028 1.37737
15.87000 1.02026 1.37736
15.88000 1.02025 1.37734
15.89000 1.02024 1.37732
15.90000 1.02023 1.37730
15.91000 1.02021 1.37729
15.92000 1.02020 1.37727
15.93000 1.02019 1.37725
15.94000 1.02017 1.37724
15.95000 1.02016 1.37722
15.96000 1.02015 1.37720
15.97000 1.02014 1.37718
15.98000 1.02012 1.37717
15.99000 1.02011 1.37715
16.00000 1.02010 1.37713
16.01000 1.02009 1.37712
16.02000 1.02007 1.37710
16.03000 1.02006 1.37708
16.04000 1.02005 1.37706
16.05000 1.02003 1.37705
16.06000 1.02002 1.37703
16.07000 1.02001 1.37701
16.08000 1.02000 1.37700
16.09000 1.01998 1.37698
16.10000 1.01997 1.37696
16.11000 1.01996 1.37695
16.12000 1.01995 1.37693
16.13000 1.01993 1.37691
16.14000 1.01992 1.37689
16.15000 1.01991 1.37688
16.16000 1.01990 1.37686
16.17000 1.01988 1.37684
16.18000 1.01987 1.37683
16.19000 1.01986 1.37681
16.20000 1.01985 1.37679
16.21000 1.01983 1.37678
16.22000 1.01982 1.37676
16.23000 1.01981 1.37674
16.24000 1.01980 1.37673
16.25000 1.01979 1.37671
16.26000 1.01977 1.37669
16.27000 1.01976 1.37668
16.28000 1.01975 1.37666
16.29000 1.01974 1.37664
16.30000 1.01972 1.37663
16.31000 1.01971 1.37661
16.32000 1.01970 1.37659
16.33000 1.01969 1.37658
16.34000 1.01968 1.37656
16.35000 1.01966 1.37655
16.36000 1.01965 1.37653
16.37000 1.01964 1.37651
16.38000 1.01963 1.37650
16.39000 1.01961 1.37648
16.40000 1.01960 1.37646
16.41000 1.01959 1.37645
16.42000 1.01958 1.37643
16.43000 1.01957 1.37641
16.44000 1.01955 1.37640
16.45000 1.01954 1.37638
16.46000 1.01953 1.37637
16.47000 1.01952 1.37635
16.48000 1.01951 1.37633
16.49000 1.01949 1.37632
16.50000 1.01948 1.37630
16.51000 1.01947 1.37629
16.52000 1.01946 1.37627
16.53000 1.01945 1.37625
16.54000 1.01944 1.37624
16.55000 1.01942 1.37622
16.56000 1.01941 1.37621
16.57000 1.01940 1.37619
16.58000 1.01939 1.37617
16.59000 1.01938 1.37616
16.60000 1.01936 1.37614
16.61000 1.01935 1.37613
16.62000 1.01934 1.37611
16.63000 1.01933 1.37609
16.64000 1.01932 1.37608
16.65000 1.01931 1.37606
16.66000 1.01929 1.37605
16.67000 1.01928 1.37603
16.68000 1.01927 1.37602
16.69000 1.01926 1.37600
16.70000 1.01925 1.37598
16.71000 1.01924 1.37597
16.72000 1.01922 1.37595
16.73000 1.01921 1.37594
16.74000 1.01920 1.37592
16.75000 1.01919 1.37591
16.76000 1.01918 1.37589
16.77000 1.01917 1.37587
16.78000 1.01915 1.37586
16.79000 1.01914 1.37584
16.80000 1.01913 1.37583
16.81000 1.01912 1.37581
16.82000 1.01911 1.37580
16.83000 1.01910 1.37578
16.84000 1.01909 1.37577
16.85000 1.01907 1.37575
16.86000 1.01906 1.37573
16.87000 1.01905 1.37572
16.88000 1.01904 1.37570
16.89000 1.01903 1.37569
16.90000 1.01902 1.37567
16.91000 1.01901 1.37566
16.92000 1.01899 1.37564
16.93000 1.01898 1.37563
16.94000 1.01897 1.37561
16.95000 1.01896 1.37560
16.96000 1.01895 1.37558
16.97000 1.01894 1.37557
16.98000 1.01893 1.37555
16.99000 1.01892 1.37554
17.00000 1.01890 1.37552
17.01000 1.01889 1.37551
17.02000 1.01888 1.37549
17.03000 1.01887 1.37548
17.04000 1.01886 1.37546
17.05000 1.01885 1.37545
17.06000 1.01884 1.37543
17.07000 1.01883 1.37541
17.08000 1.01881 1.37540
17.09000 1.01880 1.37538
17.10000 1.01879 1.37537
17.11000 1.01878 1.37535
17.12000 1.01877 1.37534
17.13000 1.01876 1.37533
17.14000 1.01875 1.37531
17.15000 1.01874 1.37530
17.16000 1.01873 1.37528
17.17000 1.01872 1.37527
17.18000 1.01870 1.37525
17.19000 1.01869 1.37524
17.20000 1.01868 1.37522
17.21000 1.01867 1.37521
17.22000 1.01866 1.37519
17.23000 1.01865 1.37518
17.24000 1.01864 1.37516
17.25000 1.01863 1.37515
17.26000 1.01862 1.37513
17.27000 1.01861 1.37512
17.28000 1.01859 1.37510
17.29000 1.01858 1.37509
17.30000 1.01857 1.37507
17.31000 1.01856 1.37506
17.32000 1.01855 1.37504
17.33000 1.01854 1.37503
17.34000 1.01853 1.37502
17.35000 1.01852 1.37500
17.36000 1.01851 1.37499
17.37000 1.01850 1.37497
17.38000 1.01849 1.37496
17.39000 1.01848 1.37494
17.40000 1.01847 1.37493
17.41000 1.01845 1.37491
17.42000 1.01844 1.37490
17.43000 1.01843 1.37489
17.44000 1.01842 1.37487
17.45000 1.01841 1.37486
17.46000 1.01840 1.37484
17.47000 1.01839 1.37483
17.48000 1.01838 1.37481
17.49000 1.01837 1.37480
17.50000 1.01836 1.37478
17.51000 1.01835 1.37477
17.52000 1.01834 1.37476
17.53000 1.01833 1.37474
17.54000 1.01832 1.37473
17.55000 1.01831 1.37471
17.56000 1.01830 1.37470
17.57000 1.01829 1.37468
17.58000 1.01827 1.37467
17.59000 1.01826 1.37466
17.60000 1.01825 1.37464
17.61000 1.01824 1.37463
17.62000 1.01823 1.37461
17.63000 1.01822 1.37460
17.64000 1.01821 1.37459
17.65000 1.01820 1.37457
17.66000 1.01819 1.37456
17.67000 1.01818 1.37454
17.68000 1.01817 1.37453
17.69000 1.01816 1.37452
17.70000 1.01815 1.37450
17.71000 1.01814 1.37449
17.72000 1.01813 1.37447
17.73000 1.01812 1.37446
17.74000 1.01811 1.37445
17.75000 1.01810 1.37443
17.76000 1.01809 1.37442
17.77000 1.01808 1.37440
17.78000 1.01807 1.37439
17.79000 1.01806 1.37438
17.80000 1.01805 1.37436
17.81000 1.01804 1.37435
17.82000 1.01803 1.37434
17.83000 1.01802 1.37432
17.84000 1.01801 1.37431
17.85000 1.01800 1.37429
17.86000 1.01799 1.37428
17.87000 1.01798 1.37427
17.88000 1.01797 1.37425
17.89000 1.01795 1.37424
17.90000 1.01794 1.37423
17.91000 1.01793 1.37421
17.92000 1.01792 1.37420
17.93000 1.01791 1.37418
17.94000 1.01790 1.37417
17.95000 1.01789 1.37416
17.96000 1.01788 1.37414
17.97000 1.01787 1.37413
17.98000 1.01786 1.37412
17.99000 1.01785 1.37410
18.00000 1.01784 1.37409
18.01000 1.01783 1.37408
18.02000 1.01782 1.37406
18.03000 1.01781 1.37405
18.04000 1.01780 1.37404
18.05000 1.01779 1.37402
18.06000 1.01778 1.37401
18.07000 1.01777 1.37400
18.08000 1.01776 1.37398
18.09000 1.01775 1.37397
18.10000 1.01774 1.37396
18.11000 1.01773 1.37394
18.12000 1.01773 1.37393
18.13000 1.01772 1.37392
18.14000 1.01771 1.37390
18.15000 1.01770 1.37389
18.16000 1.01769 1.37388
18.17000 1.01768 1.37386
18.18000 1.01767 1.37385
18.19000 1.01766 1.37384
18.20000 1.01765 1.37382
18.21000 1.01764 1.37381
18.22000 1.01763 1.37380
18.23000 1.01762 1.37378
18.24000 1.01761 1.37377
18.25000 1.01760 1.37376
18.26000 1.01759 1.37374
18.27000 1.01758 1.37373
18.28000 1.01757 1.37372
18.29000 1.01756 1.37370
18.30000 1.01755 1.37369
18.31000 1.01754 1.37368
18.32000 1.01753 1.37367
18.33000 1.01752 1.37365
18.34000 1.01751 1.37364
18.35000 1.01750 1.37363
18.36000 1.01749 1.37361
18.37000 1.01748 1.37360
18.38000 1.01747 1.37359
18.39000 1.01746 1.37357
18.40000 1.01745 1.37356
18.41000 1.01744 1.37355
18.42000 1.01743 1.37354
18.43000 1.01742 1.37352
18.44000 1.01741 1.37351
18.45000 1.01741 1.37350
18.46000 1.01740 1.37348
18.47000 1.01739 1.37347
18.48000 1.01738 1.37346
18.49000 1.01737 1.37345
18.50000 1.01736 1.37343
18.51000 1.01735 1.37342
18.52000 1.01734 1.37341
18.53000 1.01733 1.37339
18.54000 1.01732 1.37338
18.55000 1.01731 1.37337
18.56000 1.01730 1.37336
18.57000 1.01729 1.37334
18.58000 1.01728 1.37333
18.59000 1.01727 1.37332
18.60000 1.01726 1.37331
18.61000 1.01725 1.37329
18.62000 1.01724 1.37328
18.63000 1.01724 1.37327
18.64000 1.01723 1.37326
18.65000 1.01722 1.37324
18.66000 1.01721 1.37323
18.67000 1.01720 1.37322
18.68000 1.01719 1.37321
18.69000 1.01718 1.37319
18.70000 1.01717 1.37318
18.71000 1.01716 1.37317
18.72000 1.01715 1.37316
18.73000 1.01714 1.37314
18.74000 1.01713 1.37313
18.75000 1.01712 1.37312
18.76000 1.01711 1.37311
18.77000 1.01711 1.37309
18.78000 1.01710 1.37308
18.79000 1.01709 1.37307
18.80000 1.01708 1.37306
18.81000 1.01707 1.37304
18.82000 1.01706 1.37303
18.83000 1.01705 1.37302
18.84000 1.01704 1.37301
18.85000 1.01703 1.37299
18.86000 1.01702 1.37298
18.87000 1.01701 1.37297
18.88000 1.01701 1.37296
18.89000 1.01700 1.37294
18.90000 1.01699 1.37293
18.91000 1.01698 1.37292
18.92000 1.01697 1.37291
18.93000 1.01696 1.37290
18.94000 1.01695 1.37288
18.95000 1.01694 1.37287
18.96000 1.01693 1.37286
18.97000 1.01692 1.37285
18.98000 1.01691 1.37284
18.99000 1.01691 1.37282
19.00000 1.01690 1.37281
19.01000 1.01689 1.37280
19.02000 1.01688 1.37279
19.03000 1.01687 1.37277
19.04000 1.01686 1.37276
19.05000 1.01685 1.37275
19.06000 1.01684 1.37274
19.07000 1.01683 1.37273
19.08000 1.01683 1.37271
19.09000 1.01682 1.37270
19.10000 1.01681 1.37269
19.11000 1.01680 1.37268
19.12000 1.01679 1.37267
19.13000 1.01678 1.37265
19.14000 1.01677 1.37264
19.15000 1.01676 1.37263
19.16000 1.01675 1.37262
19.17000 1.01675 1.37261
19.18000 1.01674 1.37259
19.19000 1.01673 1.37258
19.20000 1.01672 1.37257
19.21000 1.01671 1.37256
19.22000 1.01670 1.37255
19.23000 1.01669 1.37254
19.24000 1.01668 1.37252
19.25000 1.01668 1.37251
19.26000 1.01667 1.37250
19.27000 1.01666 1.37249
19.28000 1.01665 1.37248
19.29000 1.01664 1.37246
19.30000 1.01663 1.37245
19.31000 1.01662 1.37244
19.32000 1.01661 1.37243
19.33000 1.01661 1.37242
19.34000 1.01660 1.37241
19.35000 1.01659 1.37239
